Words,Score
갑니다,541
계신,541
아가야,541
시체를,541
데려가,541
말해요,541
자가,541
옳지,541
어릴,541
듯,541
된다는,541
잘못이,541
아시죠,541
동시에,541
형은,540
안다고,540
이동,540
음식을,540
아빠랑,540
전까진,540
고작,540
만들지,540
해야할,540
준비를,540
못했어요,540
번역,540
범인이,540
죽이려고,540
수술은,540
뿐,540
싶을,540
누구나,540
우리랑,540
너희들은,540
언제부터,540
누구든,540
관심을,540
관련된,539
음식,539
걸릴,539
소릴,539
왕이,539
찾지,539
약속,539
들려요,539
온다,539
어떤지,539
보여줘,539
생각이야,539
무척,539
치프,539
인간이,539
선생,539
알겠죠,539
대해선,539
않네요,539
개인,539
전부터,539
데이비드,539
잘됐네,539
내려놔,539
놀라운,539
엄청나게,539
똑똑한,539
행동을,539
위험을,539
연락,539
도,539
화장실,539
사랑은,538
부르는,538
생기면,538
부모님이,538
부인이,538
하겠습니다,538
넣어,538
힘들어,538
감정을,538
커다란,538
빠진,538
위에서,538
진정해요,538
세상의,538
싶진,538
형님,538
돌아오지,538
방을,538
결과를,538
있으세요,538
않았지,538
소식이,537
임무를,537
사장님,537
하긴,537
하나요,537
남아,537
듣지,537
신,537
오빠가,537
앨리슨,537
아내는,537
하자고,537
보안,537
맞습니다,537
아래로,537
버크,537
이러면,537
약간의,537
모르겠는데,537
대부분,537
없었죠,537
원해요,537
모르잖아,537
미안합니다,536
누구요,536
싸우고,536
없군,536
줬어,536
저와,536
할래,536
같구나,536
됐네,536
왔을,536
대학,536
드릴,536
좀더,536
검사를,536
예전,536
싶습니다,535
스티븐스,535
이거야,535
있겠어요,535
않았을,535
나가는,535
반갑습니다,535
아저씨가,535
질,535
기억을,535
돕고,534
죽기,534
봤을,534
섹스,534
올게요,534
떠난,534
하네요,534
누구랑,534
앤,534
누군가는,534
아들은,534
바,534
마음대로,534
만나게,534
않아서,534
결혼을,534
보니까,534
씨는,534
잃은,534
그런게,534
엄만,534
해봐요,534
빨간,534
때문이죠,534
강력한,534
환자의,534
대통령님,534
맥주,534
아니거든,534
얘기하는,533
중요하지,533
늦었어,533
남편은,533
크고,533
두번째,533
해서요,533
연락을,533
왜죠,533
나무,533
만세,533
쉐퍼드,533
자유,533
관계를,533
싸우는,533
거라는,533
경찰에,533
기다릴,533
여행,533
이제야,533
여자랑,533
그곳에,533
치료를,533
자네에게,533
종류의,532
연락이,532
줄까,532
안했어,532
고,532
만나는,532
달린,532
루시,532
그렇군,532
않을까,532
안그래,532
전화해서,532
나와서,532
지금이,532
괜찮을거야,532
세게,532
이것이,532
신발,532
답을,532
팀이,532
괜히,532
헤일리,532
셰퍼드,532
있을지도,532
서서,532
애야,532
결과가,532
해냈어,532
했나,531
별거,531
러시아,531
아빤,531
알겠다,531
밤을,531
루시퍼,531
전화해,531
달리,531
이야기는,531
친한,531
하겠어,531
어떤가,531
증거가,531
사랑이,531
깜짝,531
